mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_learning_rate,param_max_depth,param_n_estimators,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,split10_test_score,split11_test_score,split12_test_score,split13_test_score,split14_test_score,split15_test_score,split16_test_score,split17_test_score,split18_test_score,split19_test_score,split20_test_score,split21_test_score,split22_test_score,split23_test_score,split24_test_score,split25_test_score,split26_test_score,split27_test_score,split28_test_score,split29_test_score,split30_test_score,split31_test_score,split32_test_score,split33_test_score,split34_test_score,split35_test_score,split36_test_score,split37_test_score,split38_test_score,split39_test_score,split40_test_score,split41_test_score,split42_test_score,split43_test_score,split44_test_score,split45_test_score,split46_test_score,split47_test_score,split48_test_score,split49_test_score,mean_test_score,std_test_score,rank_test_score,index_features
3.4644700860977173,0.23425784100824143,0.010095090866088867,0.002439766005328126,0.01,3,100,0.5,"{'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 100, 'subsample': 0.5}",0.8123359580052494,0.7913385826771654,0.7874015748031497,0.7739816031537451,0.7818659658344284,0.7542706964520368,0.7555847568988173,0.771353482260184,0.7844940867279895,0.7674113009198423,0.7677165354330708,0.7847769028871391,0.7795275590551181,0.7766097240473062,0.7844940867279895,0.783180026281209,0.7608409986859396,0.78580814717477,0.7542706964520368,0.7792378449408672,0.7650918635170604,0.7585301837270341,0.7729658792650919,0.78580814717477,0.7752956636005256,0.8055190538764783,0.771353482260184,0.7884362680683311,0.7739816031537451,0.7923784494086727,0.7821522309711286,0.800524934383202,0.7821522309711286,0.7844940867279895,0.7700394218134035,0.7608409986859396,0.7674113009198423,0.7674113009198423,0.7726675427069645,0.7844940867279895,0.7847769028871391,0.7769028871391076,0.7834645669291339,0.7766097240473062,0.7963206307490145,0.7923784494086727,0.7568988173455979,0.7844940867279895,0.7568988173455979,0.783180026281209,0.7777994833431631,0.013017994424238252,22,0
3.5731066513061522,0.20352430413874228,0.00881392002105713,0.0016728249881929062,0.01,3,100,1,"{'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 100, 'subsample': 1}",0.8031496062992126,0.7926509186351706,0.7926509186351706,0.7647831800262812,0.7739816031537451,0.7529566360052562,0.7516425755584757,0.7674113009198423,0.7805519053876478,0.7805519053876478,0.7690288713910761,0.7913385826771654,0.7637795275590551,0.7818659658344284,0.7871222076215506,0.7884362680683311,0.7634691195795007,0.7923784494086727,0.7477003942181341,0.7818659658344284,0.7690288713910761,0.7545931758530183,0.7755905511811023,0.7752956636005256,0.7792378449408672,0.7818659658344284,0.7687253613666228,0.78580814717477,0.7700394218134035,0.7910643889618922,0.7834645669291339,0.8031496062992126,0.7860892388451444,0.7739816031537451,0.7779237844940867,0.7621550591327201,0.7568988173455979,0.7687253613666228,0.7647831800262812,0.7844940867279895,0.7677165354330708,0.7664041994750657,0.7808398950131233,0.7739816031537451,0.7963206307490145,0.7936925098554534,0.7634691195795007,0.7726675427069645,0.7463863337713534,0.7752956636005256,0.775540092639537,0.013631205622552194,24,0
15.377339520454406,0.38534209997315766,0.017809643745422363,0.0040590102781086854,0.01,3,500,0.5,"{'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 500, 'subsample': 0.5}",0.8188976377952756,0.8188976377952756,0.7926509186351706,0.7766097240473062,0.797634691195795,0.7529566360052562,0.78580814717477,0.7844940867279895,0.7844940867279895,0.7989487516425755,0.7821522309711286,0.7952755905511811,0.7965879265091863,0.7897503285151117,0.7936925098554534,0.8015768725361366,0.7766097240473062,0.80946123521682,0.7739816031537451,0.7950065703022339,0.7782152230971129,0.7703412073490814,0.7952755905511811,0.7897503285151117,0.7936925098554534,0.8068331143232589,0.7844940867279895,0.7963206307490145,0.8081471747700394,0.8028909329829172,0.8070866141732284,0.800524934383202,0.8031496062992126,0.7884362680683311,0.7687253613666228,0.7936925098554534,0.7871222076215506,0.7739816031537451,0.7989487516425755,0.7963206307490145,0.7926509186351706,0.7742782152230971,0.7952755905511811,0.797634691195795,0.8081471747700394,0.8055190538764783,0.783180026281209,0.8068331143232589,0.7779237844940867,0.7936925098554534,0.7920914254969114,0.0131086452766773,10,0
16.80911154270172,0.9756050035373524,0.016597752571105958,0.003423016351721706,0.01,3,500,1,"{'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 500, 'subsample': 1}",0.8202099737532809,0.8162729658792651,0.7965879265091863,0.7805519053876478,0.8028909329829172,0.7608409986859396,0.7818659658344284,0.7950065703022339,0.7910643889618922,0.7910643889618922,0.7874015748031497,0.7965879265091863,0.8018372703412073,0.7897503285151117,0.7950065703022339,0.8015768725361366,0.7739816031537451,0.8107752956636005,0.7752956636005256,0.7910643889618922,0.7821522309711286,0.7677165354330708,0.7979002624671916,0.7936925098554534,0.797634691195795,0.8042049934296978,0.7844940867279895,0.7923784494086727,0.8055190538764783,0.8015768725361366,0.8018372703412073,0.8070866141732284,0.8018372703412073,0.7923784494086727,0.7687253613666228,0.797634691195795,0.7884362680683311,0.7739816031537451,0.7989487516425755,0.7963206307490145,0.7939632545931758,0.7782152230971129,0.7913385826771654,0.7923784494086727,0.812089356110381,0.80946123521682,0.7792378449408672,0.8015768725361366,0.7752956636005256,0.7936925098554534,0.792826782000476,0.012635083972928736,7,0
7.637498779296875,0.5740124688096989,0.014871301651000977,0.002334808956746647,0.01,10,100,0.5,"{'learning_rate': 0.01, 'max_depth': 10, 'n_estimators': 100, 'subsample': 0.5}",0.8202099737532809,0.8031496062992126,0.7939632545931758,0.7871222076215506,0.8068331143232589,0.7608409986859396,0.78580814717477,0.7897503285151117,0.78580814717477,0.7923784494086727,0.7769028871391076,0.7939632545931758,0.7900262467191601,0.8042049934296978,0.8015768725361366,0.797634691195795,0.7936925098554534,0.8068331143232589,0.7726675427069645,0.7989487516425755,0.7795275590551181,0.7808398950131233,0.7887139107611548,0.7923784494086727,0.7950065703022339,0.7923784494086727,0.7818659658344284,0.7910643889618922,0.8068331143232589,0.8015768725361366,0.8149606299212598,0.8057742782152231,0.8097112860892388,0.7792378449408672,0.7792378449408672,0.7779237844940867,0.7792378449408672,0.7818659658344284,0.7989487516425755,0.8068331143232589,0.800524934383202,0.7926509186351706,0.800524934383202,0.7871222076215506,0.7871222076215506,0.80946123521682,0.78580814717477,0.8055190538764783,0.771353482260184,0.7897503285151117,0.7927213812465294,0.012084836029365423,8,0
8.894322142601013,0.654827529032302,0.013354992866516114,0.003912083208361959,0.01,10,100,1,"{'learning_rate': 0.01, 'max_depth': 10, 'n_estimators': 100, 'subsample': 1}",0.7900262467191601,0.7874015748031497,0.7834645669291339,0.783180026281209,0.7844940867279895,0.7555847568988173,0.7726675427069645,0.7805519053876478,0.78580814717477,0.7726675427069645,0.7559055118110236,0.7795275590551181,0.7769028871391076,0.7752956636005256,0.7844940867279895,0.7844940867279895,0.7608409986859396,0.7950065703022339,0.7634691195795007,0.7844940867279895,0.7769028871391076,0.7755905511811023,0.7755905511811023,0.7608409986859396,0.7923784494086727,0.7779237844940867,0.7805519053876478,0.7818659658344284,0.78580814717477,0.7871222076215506,0.8031496062992126,0.8018372703412073,0.8044619422572179,0.7647831800262812,0.7608409986859396,0.7555847568988173,0.78580814717477,0.7726675427069645,0.771353482260184,0.7739816031537451,0.7677165354330708,0.7729658792650919,0.7860892388451444,0.78580814717477,0.7871222076215506,0.8002628120893561,0.7766097240473062,0.7805519053876478,0.7621550591327201,0.7608409986859396,0.7785088690457715,0.012213287902563158,21,0
36.46339693069458,0.3453182565249033,0.05671765327453613,0.005724112326665499,0.01,10,500,0.5,"{'learning_rate': 0.01, 'max_depth': 10, 'n_estimators': 500, 'subsample': 0.5}",0.8136482939632546,0.8136482939632546,0.7847769028871391,0.7910643889618922,0.8160315374507228,0.7608409986859396,0.7950065703022339,0.7963206307490145,0.7844940867279895,0.8055190538764783,0.7847769028871391,0.7939632545931758,0.7847769028871391,0.7950065703022339,0.7989487516425755,0.7897503285151117,0.8015768725361366,0.812089356110381,0.7871222076215506,0.7989487516425755,0.7729658792650919,0.7795275590551181,0.7913385826771654,0.7950065703022339,0.8028909329829172,0.8042049934296978,0.7871222076215506,0.78580814717477,0.80946123521682,0.7936925098554534,0.7992125984251969,0.8044619422572179,0.8070866141732284,0.7792378449408672,0.7660972404730617,0.78580814717477,0.7884362680683311,0.7844940867279895,0.8028909329829172,0.8028909329829172,0.8136482939632546,0.7808398950131233,0.7939632545931758,0.7792378449408672,0.7897503285151117,0.8042049934296978,0.7844940867279895,0.8042049934296978,0.783180026281209,0.7818659658344284,0.793326711296436,0.01227469355847621,6,0
41.90082192897797,0.41184196979555576,0.05419593334197998,0.00944302312276657,0.01,10,500,1,"{'learning_rate': 0.01, 'max_depth': 10, 'n_estimators': 500, 'subsample': 1}",0.8083989501312336,0.7952755905511811,0.7847769028871391,0.7805519053876478,0.7963206307490145,0.7463863337713534,0.7910643889618922,0.7950065703022339,0.7844940867279895,0.7910643889618922,0.7703412073490814,0.7782152230971129,0.7782152230971129,0.78580814717477,0.78580814717477,0.7897503285151117,0.7700394218134035,0.7963206307490145,0.7726675427069645,0.7923784494086727,0.7703412073490814,0.7860892388451444,0.7834645669291339,0.771353482260184,0.7936925098554534,0.7963206307490145,0.7766097240473062,0.7936925098554534,0.7989487516425755,0.8015768725361366,0.8057742782152231,0.8018372703412073,0.8097112860892388,0.7792378449408672,0.7792378449408672,0.7674113009198423,0.7739816031537451,0.7726675427069645,0.783180026281209,0.7910643889618922,0.7782152230971129,0.7755905511811023,0.7900262467191601,0.783180026281209,0.7897503285151117,0.7989487516425755,0.7871222076215506,0.78580814717477,0.771353482260184,0.7871222076215506,0.7855238824450492,0.011963749202713437,15,0
3.020820894241333,0.2766497259759488,0.00890510082244873,0.0015346154853124315,0.05,3,100,0.5,"{'learning_rate': 0.05, 'max_depth': 3, 'n_estimators': 100, 'subsample': 0.5}",0.8228346456692913,0.8228346456692913,0.7887139107611548,0.7792378449408672,0.7989487516425755,0.7568988173455979,0.78580814717477,0.7884362680683311,0.7871222076215506,0.7936925098554534,0.7755905511811023,0.7913385826771654,0.7874015748031497,0.7871222076215506,0.7897503285151117,0.8042049934296978,0.7766097240473062,0.8055190538764783,0.7766097240473062,0.7923784494086727,0.7782152230971129,0.7664041994750657,0.7952755905511811,0.7936925098554534,0.7963206307490145,0.80946123521682,0.783180026281209,0.7963206307490145,0.8081471747700394,0.7963206307490145,0.8070866141732284,0.800524934383202,0.8097112860892388,0.78580814717477,0.7726675427069645,0.8002628120893561,0.783180026281209,0.7779237844940867,0.7963206307490145,0.8002628120893561,0.7900262467191601,0.7769028871391076,0.7926509186351706,0.7884362680683311,0.8055190538764783,0.8028909329829172,0.7844940867279895,0.8042049934296978,0.7752956636005256,0.7884362680683311,0.7915399339865695,0.01312002150860282,11,0
3.1403607988357543,0.06677540615471728,0.008207721710205078,0.0013226799558420268,0.05,3,100,1,"{'learning_rate': 0.05, 'max_depth': 3, 'n_estimators': 100, 'subsample': 1}",0.8188976377952756,0.8136482939632546,0.7939632545931758,0.7818659658344284,0.8055190538764783,0.7647831800262812,0.7818659658344284,0.7936925098554534,0.7910643889618922,0.7897503285151117,0.7860892388451444,0.7952755905511811,0.800524934383202,0.7910643889618922,0.797634691195795,0.8042049934296978,0.7766097240473062,0.8068331143232589,0.7779237844940867,0.7897503285151117,0.7860892388451444,0.7677165354330708,0.7992125984251969,0.7936925098554534,0.797634691195795,0.8055190538764783,0.7884362680683311,0.7897503285151117,0.8068331143232589,0.7963206307490145,0.8031496062992126,0.8044619422572179,0.800524934383202,0.7871222076215506,0.7687253613666228,0.797634691195795,0.7884362680683311,0.7752956636005256,0.7989487516425755,0.7963206307490145,0.7926509186351706,0.7808398950131233,0.7913385826771654,0.7871222076215506,0.812089356110381,0.8068331143232589,0.7805519053876478,0.8028909329829172,0.7726675427069645,0.7910643889618922,0.7926167047778685,0.011941940724654458,9,0
